ensembl_gene_id,gene_symbol,entrez_id,description,rbpworld_family,species,common_name,group,neurons,genome_mb,cell_types,data_source,protein_type,is_canonical
WBGene00000187,arl-1,,ADP-ribosylation factor-like protein 1,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000188,arl-3,,ADP-ribosylation factor-like protein 3,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000189,arl-5,,ADP-ribosylation factor-like protein 5,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000192,arl-8,,ARF-Like; Novel small G protein indispensable for equal chromosome segregation,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000193,arl-6,,ADP-ribosylation factor-like protein 6,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000196,aars-1,,"Alanine--tRNA ligase, mitochondrial",tRNA-synt_2c,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000197,aars-2,,"Alanine--tRNA ligase, cytoplasmic",tRNA-synt_2c,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000200,arx-2,,Actin-related protein 2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000202,exos-4.2,,EXOSome (Multiexonuclease complex) component,RNase_PH,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000209,asg-1,,"Probable ATP synthase subunit g 1, mitochondrial",Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000210,asg-2,,"Probable ATP synthase subunit g 2, mitochondrial",Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000216,asp-3,,Aspartic protease 3,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000219,asp-6,,Aspartic protease 6,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000229,atp-2,,"ATP synthase subunit beta, mitochondrial",Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000231,atx-2,,Ataxin-2 homolog,SM-ATX,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000246,bcc-1,,BiCaudal C (Drosophila) homolog,KH_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000249,bir-1,,BIR (Baculovirus inhibitory repeat) family; Inhibitor of apoptosis homolog,zf-C3HC,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000276,byn-1,,Cell adhesion protein byn-1,Bystin,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000369,ccf-1,,CCR4-NOT transcription complex subunit 7,CAF1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000376,ccr-4,,CCR (Yeast CCR4/NOT complex component) homolog; CCR4,Exo_endo_phos,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000377,cct-1,,T-complex protein 1 subunit alpha,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000378,cct-2,,T-complex protein 1 subunit beta,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000379,cct-4,,T-complex protein 1 subunit delta,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000380,cct-5,,T-complex protein 1 subunit epsilon,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000381,cct-6,,T-complex protein 1 subunit zeta,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000405,cdk-1,,Cyclin-dependent kinase 1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000411,cdl-1,,Histone RNA hairpin-binding protein,SLBP_RNA_bind,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000466,cel-1,,mRNA-capping enzyme Polynucleotide 5'-triphosphatase mRNA guanylyltransferase,mRNA_cap_enzyme,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000468,ces-1,,CES-1; CEll death Specification,zf-C2H2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000472,cey-1,,C. Elegans Y-box,CSD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000473,cey-2,,C. Elegans Y-box,CSD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000474,cey-3,,C. Elegans Y-box,CSD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000475,cey-4,,C. Elegans Y-box,CSD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000479,cgh-1,,ATP-dependent RNA helicase cgh-1,DEAD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000480,cgp-1,,GTP-binding protein cgp-1,GTP_EFTU,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000482,chd-3,,Chromodomain-helicase-DNA-binding protein 3 homolog,ResIII,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000550,clu-1,,Clustered mitochondria protein homolog,eIF3_p135,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000567,cnx-1,,Calnexin,Calreticulin,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000763,coq-3,,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",Methyltransf_31,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000765,coq-5,,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial",Methyltransf_31,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000771,cpb-2,,Cytoplasmic polyadenylation element-binding protein 2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000774,cpf-2,,Cleavage and Polyadenylation Factor,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000784,cpr-4,,Cathepsin B-like cysteine proteinase 4,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000785,cpr-5,,Cathepsin B-like cysteine proteinase 5,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000786,cpr-6,,Cathepsin B-like cysteine proteinase 6,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000787,cps-6,,"Endonuclease G, mitochondrial",Endonuclease_NS,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000796,crn-3,,Cell death-related nuclease 3; Cell-death-Related Nuclease,DNA_pol_A_exo1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000797,crn-4,,Cell death-related nuclease 4,RNase_T,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000798,crn-5,,Cell death-related nuclease 5; Cell-death-Related Nuclease,RNase_PH,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000800,cars-1,,Cysteinyl Amino-acyl tRNA Synthetase,tRNA-synt_1e,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000802,crt-1,,Calreticulin,Calreticulin,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000830,ctl-1,,Catalase-2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000831,ctl-2,,Peroxisomal catalase 1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000833,cts-1,,"Probable citrate synthase, mitochondrial",Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000877,cyn-1,,Peptidyl-prolyl cis-trans isomerase 1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000879,cyn-3,,Peptidyl-prolyl cis-trans isomerase 3,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000881,cyn-5,,Peptidyl-prolyl cis-trans isomerase 5,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000883,cyn-7,,Peptidyl-prolyl cis-trans isomerase 7,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000889,cyn-13,,Peptidyl-prolyl cis-trans isomerase,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000890,sig-7,,Peptidyl-prolyl cis-trans isomerase sig-7,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000906,daf-10,,Intraflagellar transport protein 122 homolog,eIF2A,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000915,daf-21,,Heat shock protein 90,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00000931,dao-5,,Dauer or Aging adult Overexpression,SRP40_C,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000933,dap-3,,Mammalian cell Death Associated Protein related; Putative uncharacterized protein,DAP3,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000935,daz-1,,DAZ protein 1,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000937,dbr-1,,Lariat debranching enzyme,DBR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000939,dcr-1,,Endoribonuclease dcr-1,Ribonuclease_3,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00000940,dcs-1,,m7GpppX diphosphatase,DcpS_C,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001001,dis-3,,Probable exosome complex exonuclease RRP44,RNB,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001008,dlk-1,,Mitogen-activated protein kinase kinase kinase dlk-1,RIO1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001020,dnj-2,,DnaJ homolog dnj-2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001035,dnj-17,,DNaJ domain (Prokaryotic heat shock protein),zf-C2H2_jaz,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001050,dom-3,,Decapping nuclease dom-3,RAI1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001067,dpy-5,,Cuticle collagen dpy-5,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001077,dpy-18,,Prolyl 4-hydroxylase subunit alpha-1,hmm_2OG-FeII_Oxy,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001090,drh-1,,Dicer Related Helicase; Dicer-related helicase,ResIII,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001093,drp-1,,Dynamin-Related Protein; Dynamin-related protein,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001094,dars-1,,"Aspartate--tRNA ligase, cytoplasmic",tRNA-synt_2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001095,dars-2,,Aspartyl(D) Amino-acyl tRNA Synthetase,tRNA-synt_2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001134,eat-3,,-,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001149,bcat-1,,"Branched-chain-amino-acid aminotransferase, cytosolic",Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001155,ech-6,,"Probable enoyl-CoA hydratase, mitochondrial",Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001166,eftu-2,,Elongation Factor TU family,GTP_EFTU,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001167,eef-2,,Elongation factor 2,GTP_EFTU,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001168,eef-1A.1,,Elongation factor 1-alpha,GTP_EFTU,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001169,eef-1A.2,,Elongation factor 1-alpha,GTP_EFTU,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001209,egl-45,,Eukaryotic translation initiation factor 3 subunit A,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001214,ego-1,,Enhancer of Glp-One (Glp-1); RNA-directed RNA polymerase related EGO-1,RdRP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001225,eif-3.B,,Eukaryotic translation initiation factor 3 subunit B,eIF2A,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001226,eif-3.C,,Eukaryotic translation initiation factor 3 subunit C,eIF-3c_N,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001227,eif-3.D,,Eukaryotic translation initiation factor 3 subunit D,eIF-3_zeta,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001228,eif-3.E,,Eukaryotic translation initiation factor 3 subunit E,eIF3_N,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001229,eif-3.F,,Eukaryotic translation initiation factor 3 subunit F,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001230,eif-3.G,,Eukaryotic translation initiation factor 3 subunit G,eIF3g,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001231,eif-3.H,,Eukaryotic translation initiation factor 3 subunit H,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001233,eif-3.K,,Eukaryotic translation initiation factor 3 subunit K,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001234,eif-6,,Eukaryotic translation initiation factor 6,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001259,emb-5,,Suppressor of Ty 6 homolog,S1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001332,eri-1,,3'-5' exonuclease eri-1,RNase_T,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001336,qars-1,,Probable glutamine--tRNA ligase,tRNA-synt_1c,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001337,ears-1,,Glutamyl(E) Amino-acyl tRNA Synthetase,tRNA-synt_1c,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001338,ears-2,,Glutamyl(E) Amino-acyl tRNA Synthetase,tRNA-synt_1c,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001340,etr-1,,ELAV-Type RNA binding-protein family; ELAV-type RNA binding protein variant E,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001358,evl-20,,ADP-ribosylation factor-like protein 2,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001368,exc-7,,-,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001372,exo-3,,DNA-(apurinic or apyrimidinic site) lyase,Exo_endo_phos,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001386,far-2,,Fatty-acid and retinol-binding protein 2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001401,fbf-1,,Fem-3 mRNA-binding factor 1,PUF,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001402,fbf-2,,Fem-3 mRNA-binding factor 2,PUF,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001423,fib-1,,rRNA 2'-O-methyltransferase fibrillarin,Fibrillarin,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001470,baz-2,,"Bromodomain Adjacent to Zinc finger domain, 2A/2B, homolog",MBD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001481,fog-1,,FOG-1 protein; Feminization Of Germline,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001484,fox-1,,Sex determination protein fox-1,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001497,fars-1,,Phenylalanyl Amino-acyl tRNA Synthetase,tRNA-synt_2d,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001498,fars-3,,Phenylalanine--tRNA ligase beta subunit,B3_4,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001502,ftt-2,,14-3-3-like protein 2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001503,fum-1,,"Probable fumarate hydratase, mitochondrial",Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001509,fzo-1,,Transmembrane GTPase fzo-1,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001520,gas-1,,Probable NADH dehydrogenase,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001527,gcs-1,,Glutamate--cysteine ligase,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001564,icl-1,,Bifunctional glyoxylate cycle protein Isocitrate lyase Malate synthase,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001595,gld-1,,Female germline-specific tumor suppressor gld-1,KH_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001596,gld-2,,Poly(A) RNA polymerase gld-2,PAP_assoc,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001598,glh-1,,ATP-dependent RNA helicase glh-1,DEAD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001599,glh-2,,ATP-dependent RNA helicase glh-2,DEAD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001600,glh-3,,ATP-dependent RNA helicase glh-3,DEAD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001601,glh-4,,ATP-dependent RNA helicase glh-4,DEAD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001648,goa-1,,Guanine nucleotide-binding protein G(o) subunit alpha,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001661,gop-2,,GPN-loop GTPase 1,GTP_EFTU,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001683,gpd-1,,Glyceraldehyde-3-phosphate dehydrogenase 1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001684,gpd-2,,Glyceraldehyde-3-phosphate dehydrogenase 2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001686,gpd-4,,Glyceraldehyde-3-phosphate dehydrogenase 4,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001740,gro-1,,tRNA isopentenyl transferase,IPPT,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001744,gars-1,,Glycine--tRNA ligase,HGTP_anticodon,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001746,gsk-3,,Glycogen synthase kinase-3,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001748,gsp-2,,Serine/threonine-protein phosphatase PP1-beta,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001749,gst-1,,Glutathione S-transferase P,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001754,gst-6,,Probable glutathione S-transferase 6,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001755,gst-7,,Probable glutathione S-transferase 7,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001784,gst-36,,Probable glutathione S-transferase gst-36,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001793,gsy-1,,Glycogen,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001808,gut-2,,-,LSM,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001834,hda-1,,Histone deacetylase 1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001840,hel-1,,Spliceosome RNA helicase DDX39B homolog,DEAD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001843,hgo-1,,"Homogentisate 1,2-dioxygenase",Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001856,hil-5,,Histone H1.5,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001865,him-6,,Bloom syndrome protein homolog,DEAD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00001898,his-24,,Histone H1.1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001918,his-44,,Histone H2B 1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001937,his-63,,Histone H3,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001941,his-67,,Histone H4,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001942,his-68,,Histone H2A,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001993,hpd-1,,4-hydroxyphenylpyruvate dioxygenase,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00001999,hrp-1,,Heterogeneous nuclear ribonucleoprotein A1,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002000,hrp-2,,HnRNP A1 homolog,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002001,hars-1,,Histidine--tRNA ligase,tRNA-synt_His,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002005,hsp-1,,Heat shock 70 kDa protein A,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002010,hsp-6,,"Heat shock 70 kDa protein F, mitochondrial",Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002011,hsp-12.2,,Heat shock protein Hsp-12.2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002017,hsp-16.11,,Heat shock protein Hsp-16.1/Hsp-16.11,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002045,icd-1,,Transcription factor BTF3 homolog,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002059,ife-1,,Eukaryotic translation initiation factor 4E-1,IF4E,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002060,ife-2,,Eukaryotic translation initiation factor 4E-2,IF4E,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002061,ife-3,,Eukaryotic translation initiation factor 4E-3,IF4E,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002062,ife-4,,Eukaryotic translation initiation factor 4E-4,IF4E,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002063,ife-5,,Eukaryotic translation initiation factor 4E-5,IF4E,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002064,iff-1,,Eukaryotic translation initiation factor 5A-1,eIF-5a,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002065,iff-2,,Eukaryotic translation initiation factor 5A-2,eIF-5a,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002066,ifg-1,,Initiation Factor 4G (eIF4G) family,MIF4G,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002073,ima-2,,Importin subunit alpha-2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002074,ima-3,,Importin subunit alpha-3,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
